#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 12 15 23 36 227  3.0  3.6 99.00 99.00 99.00 999 1014.1  15.9 999.0 999.0 99.0 99.00
2016 12 15 23 42 233  4.0  4.9 99.00 99.00 99.00 999 1014.3  15.8 999.0 999.0 99.0 99.00
2016 12 15 23 48 251  5.3  5.9 99.00 99.00 99.00 999 1014.2  15.6 999.0 999.0 99.0 99.00
2016 12 15 23 54 251  4.6  5.3 99.00 99.00 99.00 999 1014.3  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 00 238  4.7  5.7 99.00 99.00 99.00 999 1014.2  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 06 244  5.2  6.3 99.00 99.00 99.00 999 1014.2  15.5 999.0 999.0 99.0 99.00
2016 12 16 00 12 256  3.5  4.2 99.00 99.00 99.00 999 1014.2  15.5 999.0 999.0 99.0 99.00
2016 12 16 00 18 246  3.1  3.3 99.00 99.00 99.00 999 1014.3  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 24 237  2.4  2.9 99.00 99.00 99.00 999 1014.4  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 30 233  2.4  2.9 99.00 99.00 99.00 999 1014.2  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 36 229  2.3  2.7 99.00 99.00 99.00 999 1014.3  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 42 216  3.3  3.9 99.00 99.00 99.00 999 1014.5  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 48 227  4.7  5.4 99.00 99.00 99.00 999 1014.8  15.6 999.0 999.0 99.0 99.00
2016 12 16 00 54 234  4.6  6.3 99.00 99.00 99.00 999 1014.9  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 00 236  3.9  5.1 99.00 99.00 99.00 999 1015.0  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 06 247  4.6  5.3 99.00 99.00 99.00 999 1014.9  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 12 227  4.6  5.4 99.00 99.00 99.00 999 1015.2  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 18 239  4.1  4.8 99.00 99.00 99.00 999 1015.2  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 24 238  4.6  5.5 99.00 99.00 99.00 999 1015.1  15.7 999.0 999.0 99.0 99.00
2016 12 16 01 30 214  5.4  6.4 99.00 99.00 99.00 999 1015.0  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 36 205  6.5  6.9 99.00 99.00 99.00 999 1015.0  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 42 229  4.2  5.4 99.00 99.00 99.00 999 1015.1  15.6 999.0 999.0 99.0 99.00
2016 12 16 01 48 238  2.6  3.2 99.00 99.00 99.00 999 1015.1  15.5 999.0 999.0 99.0 99.00
2016 12 16 01 54 240  2.3  2.8 99.00 99.00 99.00 999 1015.1  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 00 223  2.4  2.7 99.00 99.00 99.00 999 1015.1  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 06 233  1.5  1.9 99.00 99.00 99.00 999 1015.1  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 12 216  1.1  1.2 99.00 99.00 99.00 999 1014.9  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 18 215  0.3  0.5 99.00 99.00 99.00 999 1014.8  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 24 194  0.6  0.6 99.00 99.00 99.00 999 1014.8  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 30 165  1.1  1.2 99.00 99.00 99.00 999 1014.9  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 36 160  1.2  1.3 99.00 99.00 99.00 999 1014.8  15.4 999.0 999.0 99.0 99.00
2016 12 16 02 48 124  2.4  3.0 99.00 99.00 99.00 999 1015.0  14.4 999.0 999.0 99.0 99.00
2016 12 16 03 00 140  5.7  6.3 99.00 99.00 99.00 999 1014.7  13.9 999.0 999.0 99.0 99.00
2016 12 16 03 06 132  6.4  7.0 99.00 99.00 99.00 999 1014.6  13.3 999.0 999.0 99.0 99.00
2016 12 16 03 12 118  5.7  6.6 99.00 99.00 99.00 999 1014.5  13.0 999.0 999.0 99.0 99.00
2016 12 16 03 18 129  5.5  6.0 99.00 99.00 99.00 999 1014.7  12.9 999.0 999.0 99.0 99.00
2016 12 16 03 24 126  4.7  5.1 99.00 99.00 99.00 999 1014.8  12.7 999.0 999.0 99.0 99.00
2016 12 16 03 30 121  4.5  4.9 99.00 99.00 99.00 999 1014.8  12.8 999.0 999.0 99.0 99.00
2016 12 16 03 36 121  3.4  3.7 99.00 99.00 99.00 999 1014.9  12.7 999.0 999.0 99.0 99.00
2016 12 16 03 42 108  3.3  3.6 99.00 99.00 99.00 999 1015.2  12.6 999.0 999.0 99.0 99.00
2016 12 16 03 48  64  1.8  2.0 99.00 99.00 99.00 999 1015.1  12.6 999.0 999.0 99.0 99.00
2016 12 16 04 00  97  1.9  2.8 99.00 99.00 99.00 999 1015.1  12.7 999.0 999.0 99.0 99.00
2016 12 16 04 06  90  1.9  2.3 99.00 99.00 99.00 999 1015.1  12.7 999.0 999.0 99.0 99.00
2016 12 16 04 12 147  2.4  3.1 99.00 99.00 99.00 999 1015.1  12.9 999.0 999.0 99.0 99.00
2016 12 16 04 18 100  3.2  3.9 99.00 99.00 99.00 999 1015.2  12.9 999.0 999.0 99.0 99.00
2016 12 16 04 24  72  3.3  3.7 99.00 99.00 99.00 999 1015.1  12.8 999.0 999.0 99.0 99.00
2016 12 16 04 30  51  4.5  4.7 99.00 99.00 99.00 999 1014.8  12.8 999.0 999.0 99.0 99.00
2016 12 16 04 36  38  4.6  4.8 99.00 99.00 99.00 999 1014.8  12.9 999.0 999.0 99.0 99.00
2016 12 16 04 42  38  5.2  5.6 99.00 99.00 99.00 999 1014.8  12.9 999.0 999.0 99.0 99.00
2016 12 16 04 48  36  5.0  5.6 99.00 99.00 99.00 999 1014.6  12.9 999.0 999.0 99.0 99.00
2016 12 16 04 54  41  5.1  5.7 99.00 99.00 99.00 999 1014.6  12.8 999.0 999.0 99.0 99.00
2016 12 16 05 00  34  4.0  4.6 99.00 99.00 99.00 999 1014.6  12.9 999.0 999.0 99.0 99.00
2016 12 16 05 06  51  4.4  5.0 99.00 99.00 99.00 999 1014.5  13.0 999.0 999.0 99.0 99.00
2016 12 16 05 12  42  4.6  5.0 99.00 99.00 99.00 999 1014.5  13.1 999.0 999.0 99.0 99.00
2016 12 16 05 18  47  4.6  5.0 99.00 99.00 99.00 999 1014.4  13.0 999.0 999.0 99.0 99.00
2016 12 16 05 24  60  4.4  4.8 99.00 99.00 99.00 999 1014.4  13.2 999.0 999.0 99.0 99.00
2016 12 16 05 30  55  4.8  5.3 99.00 99.00 99.00 999 1014.2  13.1 999.0 999.0 99.0 99.00
2016 12 16 05 36  57  5.6  6.5 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2016 12 16 05 42  53  6.1  6.7 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2016 12 16 05 48  59  7.0  7.6 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2016 12 16 05 54  52  6.4  7.0 99.00 99.00 99.00 999 1013.8  13.1 999.0 999.0 99.0 99.00
2016 12 16 06 00  52  6.4  7.1 99.00 99.00 99.00 999 1013.8  13.2 999.0 999.0 99.0 99.00
2016 12 16 06 06  52  6.1  6.7 99.00 99.00 99.00 999 1013.8  13.4 999.0 999.0 99.0 99.00
2016 12 16 06 12  52  6.2  7.1 99.00 99.00 99.00 999 1013.7  13.1 999.0 999.0 99.0 99.00
2016 12 16 06 18  47  5.9  6.2 99.00 99.00 99.00 999 1013.7  13.2 999.0 999.0 99.0 99.00
2016 12 16 06 24  49  6.1  6.4 99.00 99.00 99.00 999 1013.8  13.3 999.0 999.0 99.0 99.00
2016 12 16 06 30  52  5.5  5.9 99.00 99.00 99.00 999 1013.7  13.3 999.0 999.0 99.0 99.00
2016 12 16 06 36  50  5.3  5.8 99.00 99.00 99.00 999 1013.8  13.3 999.0 999.0 99.0 99.00
2016 12 16 06 42  51  4.9  5.3 99.00 99.00 99.00 999 1013.9  13.2 999.0 999.0 99.0 99.00
2016 12 16 06 48  52  4.8  5.6 99.00 99.00 99.00 999 1013.9  13.3 999.0 999.0 99.0 99.00
2016 12 16 06 54  54  5.5  5.9 99.00 99.00 99.00 999 1013.7  13.2 999.0 999.0 99.0 99.00
2016 12 16 07 00  55  5.1  5.9 99.00 99.00 99.00 999 1013.7  13.2 999.0 999.0 99.0 99.00
2016 12 16 07 06  55  5.3  5.9 99.00 99.00 99.00 999 1013.6  13.2 999.0 999.0 99.0 99.00
2016 12 16 07 12  59  5.4  6.0 99.00 99.00 99.00 999 1013.5  13.3 999.0 999.0 99.0 99.00
2016 12 16 07 18  64  6.2  7.0 99.00 99.00 99.00 999 1013.3  13.3 999.0 999.0 99.0 99.00
2016 12 16 07 24  60  7.4  8.0 99.00 99.00 99.00 999 1012.9  13.4 999.0 999.0 99.0 99.00
2016 12 16 07 30  61  5.9  6.5 99.00 99.00 99.00 999 1013.0  13.4 999.0 999.0 99.0 99.00
2016 12 16 07 36  62  5.5  6.0 99.00 99.00 99.00 999 1013.0  13.5 999.0 999.0 99.0 99.00
2016 12 16 07 42  82  5.2  6.0 99.00 99.00 99.00 999 1013.1  13.6 999.0 999.0 99.0 99.00
2016 12 16 07 48  88  5.3  5.8 99.00 99.00 99.00 999 1013.0  13.7 999.0 999.0 99.0 99.00
2016 12 16 07 54  92  6.1  6.7 99.00 99.00 99.00 999 1012.9  13.8 999.0 999.0 99.0 99.00
2016 12 16 08 00  92  6.1  6.8 99.00 99.00 99.00 999 1012.7  14.1 999.0 999.0 99.0 99.00
2016 12 16 08 06  85  5.7  6.1 99.00 99.00 99.00 999 1012.7  14.1 999.0 999.0 99.0 99.00
2016 12 16 08 12  91  5.2  5.9 99.00 99.00 99.00 999 1012.6  14.3 999.0 999.0 99.0 99.00
2016 12 16 08 18 125  6.5  7.9 99.00 99.00 99.00 999 1012.5  14.6 999.0 999.0 99.0 99.00
2016 12 16 08 24 124  6.7  7.8 99.00 99.00 99.00 999 1012.3  14.6 999.0 999.0 99.0 99.00
2016 12 16 08 30 154  7.7  8.7 99.00 99.00 99.00 999 1012.4  15.0 999.0 999.0 99.0 99.00
2016 12 16 08 36 149  7.3  7.8 99.00 99.00 99.00 999 1012.3  15.0 999.0 999.0 99.0 99.00
2016 12 16 08 42 148  8.6  9.7 99.00 99.00 99.00 999 1012.1  14.9 999.0 999.0 99.0 99.00
2016 12 16 08 48 157  9.0  9.5 99.00 99.00 99.00 999 1012.0  15.0 999.0 999.0 99.0 99.00
2016 12 16 08 54 162  9.6 10.5 99.00 99.00 99.00 999 1011.9  15.0 999.0 999.0 99.0 99.00
2016 12 16 09 00 158  8.4  9.5 99.00 99.00 99.00 999 1012.0  15.1 999.0 999.0 99.0 99.00
2016 12 16 09 06 151  7.8  8.8 99.00 99.00 99.00 999 1011.9  15.2 999.0 999.0 99.0 99.00
2016 12 16 09 12 151  8.1  9.1 99.00 99.00 99.00 999 1011.9  15.2 999.0 999.0 99.0 99.00
2016 12 16 09 18 146  7.9  9.0 99.00 99.00 99.00 999 1011.8  15.3 999.0 999.0 99.0 99.00
2016 12 16 09 24 150  8.6  9.4 99.00 99.00 99.00 999 1011.8  15.4 999.0 999.0 99.0 99.00
2016 12 16 09 36 165 10.4 11.0 99.00 99.00 99.00 999 1011.4  15.6 999.0 999.0 99.0 99.00
2016 12 16 09 42 172 10.1 11.3 99.00 99.00 99.00 999 1011.4  15.8 999.0 999.0 99.0 99.00
2016 12 16 09 48 171  9.2 10.3 99.00 99.00 99.00 999 1011.4  15.8 999.0 999.0 99.0 99.00
2016 12 16 09 54 176  8.8  9.4 99.00 99.00 99.00 999 1011.5  15.8 999.0 999.0 99.0 99.00
2016 12 16 10 00 182  8.4  9.5 99.00 99.00 99.00 999 1011.5  16.0 999.0 999.0 99.0 99.00
2016 12 16 10 06 191 10.2 11.6 99.00 99.00 99.00 999 1011.3  16.3 999.0 999.0 99.0 99.00
2016 12 16 10 12 188  9.7 10.3 99.00 99.00 99.00 999 1011.2  16.3 999.0 999.0 99.0 99.00
2016 12 16 10 18 192  8.6  9.2 99.00 99.00 99.00 999 1011.3  16.4 999.0 999.0 99.0 99.00
2016 12 16 10 24 194  8.1  8.8 99.00 99.00 99.00 999 1011.3  16.4 999.0 999.0 99.0 99.00
2016 12 16 10 30 195  8.0  8.8 99.00 99.00 99.00 999 1011.2  16.4 999.0 999.0 99.0 99.00
2016 12 16 10 36 197  8.3  9.8 99.00 99.00 99.00 999 1011.1  16.4 999.0 999.0 99.0 99.00
2016 12 16 10 42 202  8.6  9.6 99.00 99.00 99.00 999 1011.1  16.4 999.0 999.0 99.0 99.00
2016 12 16 10 48 203  8.9  9.8 99.00 99.00 99.00 999 1011.0  16.5 999.0 999.0 99.0 99.00
2016 12 16 10 54 206 10.7 12.2 99.00 99.00 99.00 999 1010.9  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 00 207 11.4 12.8 99.00 99.00 99.00 999 1010.9  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 06 208 10.0 11.1 99.00 99.00 99.00 999 1011.0  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 12 208 11.6 12.7 99.00 99.00 99.00 999 1010.8  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 24 206  9.6 10.6 99.00 99.00 99.00 999 1010.8  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 30 206  9.7 10.9 99.00 99.00 99.00 999 1010.8  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 36 211  9.5 10.3 99.00 99.00 99.00 999 1010.8  16.6 999.0 999.0 99.0 99.00
2016 12 16 11 42 210 10.5 11.7 99.00 99.00 99.00 999 1010.7  16.7 999.0 999.0 99.0 99.00
2016 12 16 11 48 210  9.5 10.9 99.00 99.00 99.00 999 1010.7  16.7 999.0 999.0 99.0 99.00
2016 12 16 11 54 212 10.9 11.9 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 12 00 214 10.6 12.2 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 12 06 214 10.3 11.3 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 12 12 215  9.9 11.6 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 12 18 218  8.9  9.9 99.00 99.00 99.00 999 1010.6  16.7 999.0 999.0 99.0 99.00
2016 12 16 12 24 216  9.1 10.1 99.00 99.00 99.00 999 1010.6  16.7 999.0 999.0 99.0 99.00
2016 12 16 12 30 216  9.4 10.7 99.00 99.00 99.00 999 1010.5  16.7 999.0 999.0 99.0 99.00
2016 12 16 12 36 212  9.5 10.4 99.00 99.00 99.00 999 1010.3  16.7 999.0 999.0 99.0 99.00
2016 12 16 12 42 211  9.7 10.4 99.00 99.00 99.00 999 1010.3  16.7 999.0 999.0 99.0 99.00
2016 12 16 12 48 213 10.2 11.5 99.00 99.00 99.00 999 1010.4  16.8 999.0 999.0 99.0 99.00
2016 12 16 12 54 211  8.4  9.7 99.00 99.00 99.00 999 1010.4  16.7 999.0 999.0 99.0 99.00
2016 12 16 13 00 216  7.7  8.6 99.00 99.00 99.00 999 1010.6  16.7 999.0 999.0 99.0 99.00
2016 12 16 13 06 216  7.7  9.8 99.00 99.00 99.00 999 1010.5  16.7 999.0 999.0 99.0 99.00
2016 12 16 13 12 220  8.9  9.7 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 13 18 229  7.7  9.8 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 13 24 220  8.8 10.2 99.00 99.00 99.00 999 1010.5  16.7 999.0 999.0 99.0 99.00
2016 12 16 13 30 219  8.1  9.5 99.00 99.00 99.00 999 1010.5  16.7 999.0 999.0 99.0 99.00
2016 12 16 13 36 218  8.2  9.0 99.00 99.00 99.00 999 1010.5  16.6 999.0 999.0 99.0 99.00
2016 12 16 13 42 216  8.6  9.4 99.00 99.00 99.00 999 1010.4  16.6 999.0 999.0 99.0 99.00
2016 12 16 13 48 212  8.4  9.6 99.00 99.00 99.00 999 1010.3  16.6 999.0 999.0 99.0 99.00
2016 12 16 13 54 213  8.7  9.4 99.00 99.00 99.00 999 1010.3  16.6 999.0 999.0 99.0 99.00
2016 12 16 14 00 216 10.3 11.3 99.00 99.00 99.00 999 1010.3  16.6 999.0 999.0 99.0 99.00
2016 12 16 14 06 213 10.0 10.7 99.00 99.00 99.00 999 1010.3  16.6 999.0 999.0 99.0 99.00
2016 12 16 14 12 213  9.4 10.5 99.00 99.00 99.00 999 1010.4  16.5 999.0 999.0 99.0 99.00
2016 12 16 14 18 217 10.4 11.7 99.00 99.00 99.00 999 1010.5  16.6 999.0 999.0 99.0 99.00
2016 12 16 14 24 218 10.1 11.6 99.00 99.00 99.00 999 1010.5  16.6 999.0 999.0 99.0 99.00
2016 12 16 14 30 218  9.4 10.5 99.00 99.00 99.00 999 1010.5  16.6 999.0 999.0 99.0 99.00
2016 12 16 14 36 216  9.9 11.2 99.00 99.00 99.00 999 1010.4  16.5 999.0 999.0 99.0 99.00
2016 12 16 14 42 215 10.5 12.0 99.00 99.00 99.00 999 1010.4  16.5 999.0 999.0 99.0 99.00
2016 12 16 14 48 215 11.0 12.2 99.00 99.00 99.00 999 1010.4  16.4 999.0 999.0 99.0 99.00
2016 12 16 14 54 217 10.4 11.7 99.00 99.00 99.00 999 1010.5  16.4 999.0 999.0 99.0 99.00
2016 12 16 15 00 219 10.4 11.9 99.00 99.00 99.00 999 1010.5  16.4 999.0 999.0 99.0 99.00
2016 12 16 15 06 217 11.0 12.7 99.00 99.00 99.00 999 1010.5  16.4 999.0 999.0 99.0 99.00
2016 12 16 15 12 216 11.0 11.9 99.00 99.00 99.00 999 1010.4  16.4 999.0 999.0 99.0 99.00
2016 12 16 15 18 219  9.8 10.5 99.00 99.00 99.00 999 1010.5  16.5 999.0 999.0 99.0 99.00
2016 12 16 15 24 215 10.0 11.4 99.00 99.00 99.00 999 1010.5  16.6 999.0 999.0 99.0 99.00
2016 12 16 15 30 215  9.1 10.9 99.00 99.00 99.00 999 1010.5  16.6 999.0 999.0 99.0 99.00
2016 12 16 15 36 218  9.7 10.5 99.00 99.00 99.00 999 1010.6  16.7 999.0 999.0 99.0 99.00
2016 12 16 15 42 214  9.7 11.1 99.00 99.00 99.00 999 1010.6  16.7 999.0 999.0 99.0 99.00
2016 12 16 15 48 213 10.4 12.4 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 15 54 218 11.5 12.9 99.00 99.00 99.00 999 1010.6  16.8 999.0 999.0 99.0 99.00
2016 12 16 16 00 215 11.1 12.4 99.00 99.00 99.00 999 1010.6  16.7 999.0 999.0 99.0 99.00
2016 12 16 16 06 211 11.6 12.7 99.00 99.00 99.00 999 1010.6  16.6 999.0 999.0 99.0 99.00
2016 12 16 16 12 218 11.7 14.9 99.00 99.00 99.00 999 1010.8  16.5 999.0 999.0 99.0 99.00
2016 12 16 16 18 228 11.6 13.7 99.00 99.00 99.00 999 1011.0  16.5 999.0 999.0 99.0 99.00
2016 12 16 16 24 230  9.4 11.1 99.00 99.00 99.00 999 1011.1  16.4 999.0 999.0 99.0 99.00
2016 12 16 16 30 256 10.7 12.7 99.00 99.00 99.00 999 1011.4  15.9 999.0 999.0 99.0 99.00
2016 12 16 16 36 251  8.5 10.5 99.00 99.00 99.00 999 1011.4  15.9 999.0 999.0 99.0 99.00
2016 12 16 16 42 253  9.4 11.1 99.00 99.00 99.00 999 1011.6  15.8 999.0 999.0 99.0 99.00
2016 12 16 16 48 255  8.7 10.3 99.00 99.00 99.00 999 1011.7  15.6 999.0 999.0 99.0 99.00
2016 12 16 16 54 263  6.6  7.8 99.00 99.00 99.00 999 1011.9  15.5 999.0 999.0 99.0 99.00
2016 12 16 17 00 260  7.3  8.8 99.00 99.00 99.00 999 1012.1  15.5 999.0 999.0 99.0 99.00
2016 12 16 17 06 256  6.0  7.1 99.00 99.00 99.00 999 1012.1  15.6 999.0 999.0 99.0 99.00
2016 12 16 17 12 258  6.0  7.7 99.00 99.00 99.00 999 1012.1  15.7 999.0 999.0 99.0 99.00
2016 12 16 17 18 261  6.3  7.1 99.00 99.00 99.00 999 1012.2  15.7 999.0 999.0 99.0 99.00
2016 12 16 17 24 260  5.0  6.0 99.00 99.00 99.00 999 1012.2  15.8 999.0 999.0 99.0 99.00
2016 12 16 17 30 251  5.2  6.3 99.00 99.00 99.00 999 1012.3  15.9 999.0 999.0 99.0 99.00
2016 12 16 17 36 257  7.1  8.7 99.00 99.00 99.00 999 1012.4  15.8 999.0 999.0 99.0 99.00
2016 12 16 17 42 254  7.7  9.1 99.00 99.00 99.00 999 1012.2  15.8 999.0 999.0 99.0 99.00
2016 12 16 17 48 255  7.7 10.6 99.00 99.00 99.00 999 1012.3  15.8 999.0 999.0 99.0 99.00
2016 12 16 17 54 252  8.2 10.6 99.00 99.00 99.00 999 1012.4  15.8 999.0 999.0 99.0 99.00
2016 12 16 18 00 245  7.6  9.1 99.00 99.00 99.00 999 1012.5  15.7 999.0 999.0 99.0 99.00
2016 12 16 18 06 252  8.0  9.5 99.00 99.00 99.00 999 1012.7  15.5 999.0 999.0 99.0 99.00
2016 12 16 18 12 248  7.8  9.3 99.00 99.00 99.00 999 1012.6  15.5 999.0 999.0 99.0 99.00
2016 12 16 18 18 256  8.4  9.7 99.00 99.00 99.00 999 1012.7  15.2 999.0 999.0 99.0 99.00
2016 12 16 18 24 260  8.1 10.1 99.00 99.00 99.00 999 1012.7  15.1 999.0 999.0 99.0 99.00
2016 12 16 18 30 257  7.6  8.9 99.00 99.00 99.00 999 1012.6  15.0 999.0 999.0 99.0 99.00
2016 12 16 18 36 259  7.3  9.1 99.00 99.00 99.00 999 1012.6  15.1 999.0 999.0 99.0 99.00
2016 12 16 18 42 260  7.7  9.1 99.00 99.00 99.00 999 1012.6  15.0 999.0 999.0 99.0 99.00
2016 12 16 18 48 260  8.6 10.2 99.00 99.00 99.00 999 1012.6  15.0 999.0 999.0 99.0 99.00
2016 12 16 18 54 257  9.9 11.3 99.00 99.00 99.00 999 1012.5  14.9 999.0 999.0 99.0 99.00
2016 12 16 19 00 261  8.2  9.4 99.00 99.00 99.00 999 1012.3  15.0 999.0 999.0 99.0 99.00
2016 12 16 19 06 256  8.2  9.8 99.00 99.00 99.00 999 1012.2  14.8 999.0 999.0 99.0 99.00
2016 12 16 19 12 260  8.2 10.3 99.00 99.00 99.00 999 1012.1  14.8 999.0 999.0 99.0 99.00
2016 12 16 19 24 257  7.4  8.8 99.00 99.00 99.00 999 1012.2  14.9 999.0 999.0 99.0 99.00
2016 12 16 19 30 252  8.8 10.6 99.00 99.00 99.00 999 1012.2  14.7 999.0 999.0 99.0 99.00
2016 12 16 19 36 252  8.8 10.7 99.00 99.00 99.00 999 1012.1  14.8 999.0 999.0 99.0 99.00
2016 12 16 19 42 262  8.2 10.6 99.00 99.00 99.00 999 1012.2  14.9 999.0 999.0 99.0 99.00
2016 12 16 19 48 263  8.0 10.7 99.00 99.00 99.00 999 1011.9  14.8 999.0 999.0 99.0 99.00
2016 12 16 19 54 248  6.7  7.9 99.00 99.00 99.00 999 1011.9  15.0 999.0 999.0 99.0 99.00
2016 12 16 20 00 246  8.6  9.5 99.00 99.00 99.00 999 1011.8  14.8 999.0 999.0 99.0 99.00
2016 12 16 20 06 257  7.7  8.8 99.00 99.00 99.00 999 1011.7  14.6 999.0 999.0 99.0 99.00
2016 12 16 20 12 270  8.3 10.4 99.00 99.00 99.00 999 1011.7  14.6 999.0 999.0 99.0 99.00
2016 12 16 20 18 253  9.1 10.5 99.00 99.00 99.00 999 1011.8  14.4 999.0 999.0 99.0 99.00
2016 12 16 20 24 253  8.8 10.5 99.00 99.00 99.00 999 1011.7  14.3 999.0 999.0 99.0 99.00
2016 12 16 20 30 255  9.0 10.7 99.00 99.00 99.00 999 1011.6  14.4 999.0 999.0 99.0 99.00
2016 12 16 20 36 253 12.1 14.2 99.00 99.00 99.00 999 1011.5  14.3 999.0 999.0 99.0 99.00
2016 12 16 20 48 247  9.9 11.7 99.00 99.00 99.00 999 1011.5  14.3 999.0 999.0 99.0 99.00
2016 12 16 20 54 255  9.1 10.6 99.00 99.00 99.00 999 1011.5  14.2 999.0 999.0 99.0 99.00
2016 12 16 21 00 257  9.6 11.9 99.00 99.00 99.00 999 1011.6  14.3 999.0 999.0 99.0 99.00
2016 12 16 21 06 252  8.9 11.4 99.00 99.00 99.00 999 1011.5  14.4 999.0 999.0 99.0 99.00
2016 12 16 21 12 241  9.2 10.9 99.00 99.00 99.00 999 1011.3  14.4 999.0 999.0 99.0 99.00
2016 12 16 21 18 246  8.4 10.4 99.00 99.00 99.00 999 1011.2  14.4 999.0 999.0 99.0 99.00
2016 12 16 21 24 241  8.4 11.2 99.00 99.00 99.00 999 1011.2  14.3 999.0 999.0 99.0 99.00
2016 12 16 21 30 258  8.3 10.6 99.00 99.00 99.00 999 1011.3  14.4 999.0 999.0 99.0 99.00
2016 12 16 21 36 265  9.2 10.8 99.00 99.00 99.00 999 1011.4  14.3 999.0 999.0 99.0 99.00
2016 12 16 21 42 262  7.9  9.9 99.00 99.00 99.00 999 1011.5  14.3 999.0 999.0 99.0 99.00
2016 12 16 21 48 272  8.0  9.6 99.00 99.00 99.00 999 1011.6  14.3 999.0 999.0 99.0 99.00
2016 12 16 21 54 268  6.6  8.9 99.00 99.00 99.00 999 1011.6  14.6 999.0 999.0 99.0 99.00
2016 12 16 22 00 277  4.5  5.7 99.00 99.00 99.00 999 1011.6  14.6 999.0 999.0 99.0 99.00
2016 12 16 22 06 270  5.8  7.7 99.00 99.00 99.00 999 1011.6  14.3 999.0 999.0 99.0 99.00
2016 12 16 22 12 267  7.7  9.7 99.00 99.00 99.00 999 1011.5  14.4 999.0 999.0 99.0 99.00
2016 12 16 22 18 270  5.6  7.8 99.00 99.00 99.00 999 1011.5  14.4 999.0 999.0 99.0 99.00
2016 12 16 22 24 271  6.7  8.6 99.00 99.00 99.00 999 1011.5  14.5 999.0 999.0 99.0 99.00
2016 12 16 22 30 258  7.8  9.5 99.00 99.00 99.00 999 1011.5  14.5 999.0 999.0 99.0 99.00
2016 12 16 22 36 263  7.4  9.0 99.00 99.00 99.00 999 1011.5  14.4 999.0 999.0 99.0 99.00
2016 12 16 22 42 269  6.9  8.1 99.00 99.00 99.00 999 1011.6  14.6 999.0 999.0 99.0 99.00
2016 12 16 22 48 253  8.4 10.5 99.00 99.00 99.00 999 1011.6  14.6 999.0 999.0 99.0 99.00
2016 12 16 22 54 266  7.7 10.6 99.00 99.00 99.00 999 1011.5  14.5 999.0 999.0 99.0 99.00
2016 12 16 23 00 258  9.8 12.2 99.00 99.00 99.00 999 1011.6  14.4 999.0 999.0 99.0 99.00
2016 12 16 23 06 264 10.4 12.7 99.00 99.00 99.00 999 1011.7  14.4 999.0 999.0 99.0 99.00
2016 12 16 23 12 265  8.5 11.3 99.00 99.00 99.00 999 1011.7  14.5 999.0 999.0 99.0 99.00
2016 12 16 23 18 269  6.8  7.9 99.00 99.00 99.00 999 1011.7  14.5 999.0 999.0 99.0 99.00
